Query = geneByGene/org1/ENSG00000124209.rf
Exons file = geneByGene/org2/ENSMUSG00000027519.rf
Frequency file = geneByGene/org1/ENSG00000124209.rf.freq
-mc = 3	local = false
-ss = 1	-es = 1
-B = 5	 -b = 5Opening gap = -2	Continuing gap = -1
Similarity = 12

QID	QEXN	GID	GEXN	EX_M	EX_M%	QEX_M	QEX_M%	O_M	O_M%	TOT_M	GAP	SCORE	EVALUE
ENST00000296641	2	ENSMUST00000022182	2	0	0	1	50	1	50	2	0	1.001	1.826e+04
ENST00000504899	2	ENSMUST00000022182	2	0	0	0	0	2	100	2	0	-2.747	7.749e+05
ENST00000332578	17	ENSMUST00000105333	18	11	73.33	3	20	1	6.667	15	1	36.23	9.116e-12
ENST00000613480	16	ENSMUST00000105333	18	10	71.43	1	7.143	3	21.43	14	2	26.71	1.246e-07
ENST00000381254	14	ENSMUST00000166117	14	10	83.33	2	16.67	0	0	12	0	32.28	4.767e-10
ENST00000534451	4	ENSMUST00000166117	14	2	100	0	0	0	0	2	10	-13.91	5.455e+10
ENST00000532257	3	ENSMUST00000166117	14	0	0	1	100	0	0	1	11	-21.11	7.31e+13
ENST00000317402	14	ENSMUST00000166117	14	10	83.33	2	16.67	0	0	12	0	32.28	4.767e-10
ENST00000524465	4	ENSMUST00000166117 7(150)+8(36)	13	1	50	1	50	0	0	2	9	-12.82	1.837e+10
ENST00000401672	17	ENSMUST00000088788	21	11	78.57	2	14.29	1	7.143	14	6	28.33	2.459e-08
ENST00000395741	23	ENSMUST00000088788	21	15	78.95	3	15.79	1	5.263	19	2	77.9	7.306e-30
ENST00000395744	23	ENSMUST00000088788	21	16	84.21	2	10.53	1	5.263	19	2	79.53	1.428e-30
ENST00000359139	23	ENSMUST00000088788	21	15	78.95	3	15.79	1	5.263	19	2	77.9	7.306e-30
ENST00000216061	25	ENSMUST00000088788	21	16	84.21	1	5.263	2	10.53	19	4	57.81	3.88e-21
ENST00000612753	24	ENSMUST00000088788	21	16	84.21	2	10.53	1	5.263	19	3	61.78	7.365e-23
ENST00000427222	14	ENSMUST00000088788	21	8	66.67	3	25	1	8.333	12	7	13.02	0.1103
ENST00000228251	10	ENSMUST00000032309	10	5	62.5	3	37.5	0	0	8	0	21.32	2.737e-05
ENST00000228251	10	ENSMUST00000087865	9	4	57.14	3	42.86	0	0	7	1	16.27	0.004251
ENST00000279550	9	ENSMUST00000087865	9	4	57.14	3	42.86	0	0	7	0	18.27	0.0005753
ENST00000279550	9	ENSMUST00000032309	10	4	57.14	3	42.86	0	0	7	1	16.27	0.004251
ENST00000544622	4	ENSMUST00000087865	9	2	100	0	0	0	0	2	5	-3.909	2.477e+06
ENST00000544622	4	ENSMUST00000032309	10	2	100	0	0	0	0	2	6	-5.909	1.83e+07
ENST00000458142	3	ENSMUST00000035985	5	1	100	0	0	0	0	1	2	-0.9547	1.29e+05
ENST00000458142	3	ENSMUST00000110766	5	1	100	0	0	0	0	1	2	-0.9547	1.29e+05
ENST00000620087	4	ENSMUST00000035985	5	1	50	0	0	1	50	2	1	-0.3053	6.739e+04
ENST00000620087	4	ENSMUST00000110766	5	1	50	0	0	1	50	2	1	-0.3053	6.739e+04
ENST00000453700	5	ENSMUST00000035985	5	0	0	1	33.33	2	66.67	3	0	-1.671	2.642e+05
ENST00000453700	5	ENSMUST00000110766	5	0	0	1	33.33	2	66.67	3	0	-1.671	2.642e+05
ENST00000382368	5	ENSMUST00000035985	5	2	66.67	1	33.33	0	0	3	0	6.43	80.07
ENST00000382368	5	ENSMUST00000110766	5	2	66.67	1	33.33	0	0	3	0	6.43	80.07
ENST00000610970	2	ENSMUST00000101395	2	0	0	0	0	2	100	2	0	-0.1936	6.027e+04
ENST00000360046	2	ENSMUST00000101395	2	0	0	0	0	2	100	2	0	-0.2827	6.589e+04
ENST00000428284	3	ENSMUST00000101395	2	0	0	0	0	2	100	2	1	-2.357	5.242e+05
ENST00000511914	2	ENSMUST00000101395	2	0	0	0	0	2	100	2	0	-2.626	6.861e+05
ENST00000381287	14	ENSMUST00000070731	15	11	91.67	1	8.333	0	0	12	1	32.39	4.264e-10
ENST00000381287	14	ENSMUST00000184311	16	11	91.67	1	8.333	0	0	12	2	30.39	3.151e-09
ENST00000381287	14	ENSMUST00000183663	17	11	91.67	1	8.333	0	0	12	3	28.39	2.328e-08
ENST00000381287	14	ENSMUST00000184949	14	10	90.91	1	9.091	0	0	11	2	27.34	6.621e-08
ENST00000381287	14	ENSMUST00000184445	13	9	90	1	10	0	0	10	3	22.3	1.028e-05
ENST00000381286	3	ENSMUST00000183513	3	1	100	0	0	0	0	1	0	3.045	2363
ENST00000381286	3	ENSMUST00000183868	4	0	0	1	100	0	0	1	1	-0.587	8.933e+04
ENST00000381286	3	ENSMUST00000183829	6	1	100	0	0	0	0	1	3	-2.955	9.533e+05
ENST00000381286	3	ENSMUST00000183886	6	0	0	1	100	0	0	1	3	-4.587	4.877e+06
ENST00000381286	3	ENSMUST00000184445	13	0	0	1	100	0	0	1	10	-18.59	5.865e+12
ENST00000502326	16	ENSMUST00000184311	16	13	92.86	1	7.143	0	0	14	0	40.48	1.306e-13
ENST00000502326	16	ENSMUST00000183663	17	13	92.86	1	7.143	0	0	14	1	37.48	2.624e-12
ENST00000502326	16	ENSMUST00000070731	15	12	92.31	1	7.692	0	0	13	1	34.43	5.515e-11
ENST00000502326	16	ENSMUST00000184949	14	11	91.67	1	8.333	0	0	12	2	30.39	3.151e-09
ENST00000502326	16	ENSMUST00000184445	13	10	90.91	1	9.091	0	0	11	3	25.34	4.893e-07
ENST00000396816	2	ENSMUST00000183513	3	1	50	0	0	1	50	2	1	2.553	3867
ENST00000396816	2	ENSMUST00000183868	4	0	0	0	0	2	100	2	2	-2.604	6.714e+05
ENST00000396816	2	ENSMUST00000183829	6	1	50	1	50	0	0	2	4	-2.633	6.912e+05
ENST00000396816	2	ENSMUST00000183886	6	0	0	0	0	2	100	2	4	-6.778	4.36e+07
ENST00000396816	2	ENSMUST00000184949	14	1	50	1	50	0	0	2	12	-19.25	1.139e+13
ENST00000336909	15	ENSMUST00000070731	15	12	92.31	1	7.692	0	0	13	0	37.43	2.746e-12
ENST00000336909	15	ENSMUST00000184311	16	12	92.31	1	7.692	0	0	13	1	34.43	5.515e-11
ENST00000336909	15	ENSMUST00000184949	14	11	91.67	1	8.333	0	0	12	1	32.39	4.264e-10
ENST00000336909	15	ENSMUST00000183663	17	12	92.31	1	7.692	0	0	13	2	31.43	1.108e-09
ENST00000336909	15	ENSMUST00000184445	13	9	90	1	10	0	0	10	4	20.3	7.598e-05
ENST00000522633	13	ENSMUST00000184445	13	10	90.91	1	9.091	0	0	11	0	31.34	1.213e-09
ENST00000522633	13	ENSMUST00000184311	16	10	90.91	1	9.091	0	0	11	3	25.34	4.893e-07
ENST00000522633	13	ENSMUST00000183663	17	10	90.91	1	9.091	0	0	11	4	23.34	3.615e-06
ENST00000522633	13	ENSMUST00000070731	15	9	90	1	10	0	0	10	4	20.3	7.598e-05
ENST00000522633	13	ENSMUST00000184949	14	8	88.89	1	11.11	0	0	9	5	15.25	0.0118
ENST00000381294	14	ENSMUST00000184949	14	11	91.67	1	8.333	0	0	12	0	34.39	5.77e-11
ENST00000381294	14	ENSMUST00000070731	15	11	91.67	1	8.333	0	0	12	1	32.39	4.264e-10
ENST00000381294	14	ENSMUST00000184311	16	11	91.67	1	8.333	0	0	12	2	30.39	3.151e-09
ENST00000381294	14	ENSMUST00000183663	17	11	91.67	1	8.333	0	0	12	3	28.39	2.328e-08
ENST00000381294	14	ENSMUST00000184445	13	8	88.89	1	11.11	0	0	9	5	15.25	0.0118
ENST00000381298	17	ENSMUST00000183663	17	13	86.67	2	13.33	0	0	15	0	42.61	1.547e-14
ENST00000381298	17	ENSMUST00000184311	16	13	92.86	1	7.143	0	0	14	1	37.48	2.624e-12
ENST00000381298	17	ENSMUST00000070731	15	12	92.31	1	7.692	0	0	13	2	31.43	1.108e-09
ENST00000381298	17	ENSMUST00000184949	14	11	91.67	1	8.333	0	0	12	3	28.39	2.328e-08
ENST00000381298	17	ENSMUST00000184445	13	10	90.91	1	9.091	0	0	11	4	23.34	3.615e-06
ENST00000381293	6	ENSMUST00000183829	6	4	100	0	0	0	0	4	0	12.18	0.2545
ENST00000381293	6	ENSMUST00000183868	4	0	0	2	100	0	0	2	2	-2.017	3.732e+05
ENST00000381293	6	ENSMUST00000183513	3	1	100	0	0	0	0	1	3	-2.955	9.533e+05
ENST00000381293	6	ENSMUST00000183886	6	0	0	1	33.33	2	66.67	3	2	-4.31	3.696e+06
ENST00000381293	6	ENSMUST00000184949	14	3	75	0	0	1	25	4	8	-7.114	6.104e+07
ENST00000414635	17	ENSMUST00000094288	28	12	80	1	6.667	2	13.33	15	11	21.62	2.033e-05
ENST00000414635	17	ENSMUST00000194087	27	12	80	1	6.667	2	13.33	15	10	8.333	11.94
ENST00000414635	17	ENSMUST00000171939	28	12	80	2	13.33	1	6.667	15	11	5.584	186.5
ENST00000366552	27	ENSMUST00000194087	27	21	84	3	12	1	4	25	0	115.8	0
ENST00000366552	27	ENSMUST00000171939	28	21	84	4	16	0	0	25	1	113.1	4.204e-45
ENST00000366552	27	ENSMUST00000094288	28	21	84	3	12	1	4	25	1	70.89	8.079e-27
ENST00000437684	17	ENSMUST00000194087	27	12	80	1	6.667	2	13.33	15	10	25.08	6.397e-07
ENST00000437684	17	ENSMUST00000171939	28	12	80	1	6.667	2	13.33	15	11	22.27	1.062e-05
ENST00000437684	17	ENSMUST00000094288	28	12	80	1	6.667	2	13.33	15	11	18.68	0.0003833
ENST00000425826	15	ENSMUST00000094288	28	9	69.23	3	23.08	1	7.692	13	13	16.85	0.002381
ENST00000425826	15	ENSMUST00000194087	27	8	61.54	4	30.77	1	7.692	13	12	-3.161	1.172e+06
ENST00000425826	15	ENSMUST00000171939	28	8	61.54	5	38.46	0	0	13	13	-5.91	1.831e+07
ENST00000482070	7	ENSMUST00000199892	8	0	0	1	20	4	80	5	1	1.633	9706
ENST00000482070	7	ENSMUST00000197764	4	0	0	1	50	1	50	2	3	-4.268	3.545e+06
ENST00000482070	7	ENSMUST00000198599	25	5	100	0	0	0	0	5	18	-20.77	5.222e+13
ENST00000482070	7	ENSMUST00000029257	30	4	80	1	20	0	0	5	23	-30.77	1.144e+18
ENST00000493826	6	ENSMUST00000197764	4	0	0	0	0	2	100	2	2	-0.5637	8.727e+04
ENST00000493826	6	ENSMUST00000199892	8	0	0	2	50	2	50	4	2	-0.809	1.115e+05
ENST00000493826	6	ENSMUST00000029257	30	4	100	0	0	0	0	4	24	-28.19	8.652e+16
ENST00000493826	6	ENSMUST00000198599	25	0	0	2	50	2	50	4	19	-32.33	5.457e+18
ENST00000323116	30	ENSMUST00000029257	30	26	92.86	2	7.143	0	0	28	0	135.4	0
ENST00000323116	30	ENSMUST00000198599	25	20	90.91	2	9.091	0	0	22	7	82.91	4.889e-32
ENST00000323116	30	ENSMUST00000199892	8	6	100	0	0	0	0	6	22	-14.64	1.135e+11
ENST00000323116	30	ENSMUST00000197764	4	0	0	2	100	0	0	2	26	-45.85	4.054e+24
ENST00000491699	3	ENSMUST00000197764	4	0	0	0	0	1	100	1	1	-0.634	9.362e+04
ENST00000491699	3	ENSMUST00000199892	8	0	0	0	0	1	100	1	5	-10.07	1.175e+09
ENST00000491699	3	ENSMUST00000198599	25	1	100	0	0	0	0	1	22	-38.94	4.042e+21
ENST00000491699	3	ENSMUST00000029257	30	1	100	0	0	0	0	1	27	-48.94	8.904e+25
ENST00000484691	3	ENSMUST00000197764	4	0	0	0	0	1	100	1	1	-2.575	6.524e+05
ENST00000484691	3	ENSMUST00000199892	8	0	0	0	0	1	100	1	5	-8.332	2.063e+08
ENST00000484691	3	ENSMUST00000198599	25	1	100	0	0	0	0	1	22	-40.95	3.037e+22
ENST00000484691	3	ENSMUST00000029257	30	0	0	1	100	0	0	1	27	-51.31	9.542e+26
ENST00000498086	25	ENSMUST00000198599	25	21	91.3	2	8.696	0	0	23	0	66.78	4.953e-25
ENST00000498086	25	ENSMUST00000029257	30	20	90.91	2	9.091	0	0	22	7	44.75	1.827e-15
ENST00000498086	25	ENSMUST00000199892	8	0	0	5	83.33	1	16.67	6	17	-21.1	7.211e+13
ENST00000498086	25	ENSMUST00000197764	4	0	0	2	100	0	0	2	21	-36.89	5.198e+20
ENST00000372581	3	ENSMUST00000106309	3	1	100	0	0	0	0	1	0	3.045	2363
ENST00000372581	3	ENSMUST00000044426	3	1	100	0	0	0	0	1	0	3.045	2363
ENST00000554012	4	ENSMUST00000041316	4	0	0	1	50	1	50	2	0	2.435	4352
ENST00000554012	4	ENSMUST00000176579	4	0	0	0	0	2	100	2	0	0.7022	2.461e+04
ENST00000554012	4	ENSMUST00000175652	3	0	0	0	0	1	100	1	1	-0.4556	7.832e+04
ENST00000554012	4	ENSMUST00000101071	3	0	0	1	100	0	0	1	1	-1.11	1.507e+05
ENST00000555202	3	ENSMUST00000101071	3	0	0	1	100	0	0	1	0	0.8902	2.039e+04
ENST00000555202	3	ENSMUST00000041316	4	0	0	1	100	0	0	1	1	-1.11	1.507e+05
ENST00000555202	3	ENSMUST00000175652	3	0	0	0	0	1	100	1	0	-1.21	1.665e+05
ENST00000555202	3	ENSMUST00000176579	4	0	0	0	0	1	100	1	1	-2.842	8.519e+05
ENST00000402399	4	ENSMUST00000041316	4	0	0	1	50	1	50	2	0	2.654	3495
ENST00000402399	4	ENSMUST00000176579	4	0	0	0	0	2	100	2	0	0.9216	1.976e+04
ENST00000402399	4	ENSMUST00000175652	3	0	0	0	0	1	100	1	1	-0.2362	6.289e+04
ENST00000402399	4	ENSMUST00000101071	3	0	0	1	100	0	0	1	1	-1.11	1.507e+05
ENST00000557043	4	ENSMUST00000041316	4	0	0	1	50	1	50	2	0	2.654	3495
ENST00000557043	4	ENSMUST00000176579	4	0	0	0	0	2	100	2	0	0.9216	1.976e+04
ENST00000557043	4	ENSMUST00000175652	3	0	0	0	0	1	100	1	1	-0.2362	6.289e+04
ENST00000557043	4	ENSMUST00000101071	3	0	0	1	100	0	0	1	1	-1.11	1.507e+05
ENST00000556450	4	ENSMUST00000041316	4	0	0	1	50	1	50	2	0	2.435	4352
ENST00000556450	4	ENSMUST00000176579	4	0	0	0	0	2	100	2	0	0.7022	2.461e+04
ENST00000556450	4	ENSMUST00000175652	3	0	0	0	0	1	100	1	1	-0.4556	7.832e+04
ENST00000556450	4	ENSMUST00000101071	3	0	0	1	100	0	0	1	1	-1.11	1.507e+05
ENST00000325995	3	ENSMUST00000022985	4	1	100	0	0	0	0	1	1	1.045	1.746e+04
ENST00000379866	19	ENSMUST00000033957	20	13	76.47	4	23.53	0	0	17	1	41.69	3.895e-14
ENST00000520772	6	ENSMUST00000033957	20	4	100	0	0	0	0	4	14	-15.82	3.681e+11
ENST00000265707	20	ENSMUST00000033957	20	14	77.78	4	22.22	0	0	18	0	47.73	9.228e-17
ENST00000416614	18	ENSMUST00000041364	18	14	87.5	1	6.25	1	6.25	16	0	43.68	5.298e-15
ENST00000416614	18	ENSMUST00000201897	4	2	100	0	0	0	0	2	14	-21.91	1.626e+14
ENST00000502735	17	ENSMUST00000041364	18	12	80	2	13.33	1	6.667	15	1	35.26	2.415e-11
ENST00000502735	17	ENSMUST00000201897	4	2	100	0	0	0	0	2	13	-19.91	2.201e+13
ENST00000314262	19	ENSMUST00000041364	18	14	87.5	1	6.25	1	6.25	16	1	40.68	1.064e-13
ENST00000314262	19	ENSMUST00000201897	4	2	100	0	0	0	0	2	15	-23.91	1.202e+15
ENST00000398071	17	ENSMUST00000041364	18	12	80	2	13.33	1	6.667	15	1	34.93	3.347e-11
ENST00000398071	17	ENSMUST00000201897	4	2	100	0	0	0	0	2	13	-19.91	2.201e+13
ENST00000239944	3	ENSMUST00000029385	3	1	100	0	0	0	0	1	0	3.045	2363
ENST00000479209	4	ENSMUST00000029385	3	1	100	0	0	0	0	1	1	1.045	1.746e+04
ENST00000491660	2	ENSMUST00000029385	3	0	0	0	0	2	100	2	1	-2.299	4.946e+05
ENST00000487153	2	ENSMUST00000029385	3	0	0	0	0	2	100	2	1	-2.254	4.731e+05
ENST00000381471	5	ENSMUST00000025719	5	2	66.67	1	33.33	0	0	3	0	12.66	0.1576
ENST00000381476	6	ENSMUST00000025719	5	2	66.67	1	33.33	0	0	3	1	10.66	1.165
ENST00000381477	5	ENSMUST00000025719	5	2	66.67	1	33.33	0	0	3	0	12.66	0.1576
ENST00000367589	14	ENSMUST00000111775	14	11	91.67	1	8.333	0	0	12	0	34.91	3.421e-11
ENST00000367589	14	ENSMUST00000027741	15	11	91.67	1	8.333	0	0	12	1	32.91	2.528e-10
ENST00000367589	14	ENSMUST00000111774	14	10	90.91	1	9.091	0	0	11	2	27.87	3.926e-08
ENST00000367590	15	ENSMUST00000027741	15	12	92.31	1	7.692	0	0	13	0	37.96	1.628e-12
ENST00000367590	15	ENSMUST00000111774	14	11	91.67	1	8.333	0	0	12	1	32.91	2.528e-10
ENST00000367590	15	ENSMUST00000111775	14	11	91.67	1	8.333	0	0	12	1	32.91	2.528e-10
ENST00000307169	1	ENSMUST00000051857	1	0	0	0	0	1	100	1	0	0.8156	2.197e+04
ENST00000357949	2	ENSMUST00000008528	2	0	0	1	50	1	50	2	0	-0.9373	1.268e+05
ENST00000357949	2	ENSMUST00000135881	2	0	0	0	0	2	100	2	0	-2.183	4.404e+05
ENST00000541135	5	ENSMUST00000025570	4	0	0	2	100	0	0	2	1	-0.3393	6.972e+04
ENST00000413605	12	ENSMUST00000095743	12	10	100	0	0	0	0	10	0	30.45	2.954e-09
ENST00000413605	12	ENSMUST00000044672	13	10	100	0	0	0	0	10	1	28.45	2.182e-08
ENST00000323817	14	ENSMUST00000044672	13	11	100	0	0	0	0	11	1	31.5	1.038e-09
ENST00000323817	14	ENSMUST00000095743	12	10	100	0	0	0	0	10	2	26.45	1.613e-07
ENST00000457688	10	ENSMUST00000044672	13	7	100	0	0	0	0	7	5	13.26	0.08647
ENST00000457688	10	ENSMUST00000095743	12	6	100	0	0	0	0	6	6	12.18	0.2559
ENST00000368911	13	ENSMUST00000044672	13	11	100	0	0	0	0	11	0	33.5	1.405e-10
ENST00000368911	13	ENSMUST00000095743	12	10	100	0	0	0	0	10	1	28.45	2.182e-08
ENST00000595636	6	ENSMUST00000108292	7	4	100	0	0	0	0	4	1	10.18	1.881
ENST00000595636	6	ENSMUST00000078845	7	4	100	0	0	0	0	4	1	10.18	1.881
ENST00000595636	6	ENSMUST00000135686	6	3	75	1	25	0	0	4	0	9.706	3.025
ENST00000595636	6	ENSMUST00000108289	6	3	100	0	0	0	0	3	2	5.136	292.1
ENST00000598034	6	ENSMUST00000135686	6	4	100	0	0	0	0	4	0	12.18	0.2545
ENST00000598034	6	ENSMUST00000108292	7	4	100	0	0	0	0	4	1	10.18	1.881
ENST00000598034	6	ENSMUST00000078845	7	4	100	0	0	0	0	4	1	10.18	1.881
ENST00000598034	6	ENSMUST00000108289	6	3	100	0	0	0	0	3	2	5.136	292.1
ENST00000597595	7	ENSMUST00000108292	7	5	100	0	0	0	0	5	0	15.23	0.01211
ENST00000597595	7	ENSMUST00000078845	7	5	100	0	0	0	0	5	0	15.23	0.01211
ENST00000597595	7	ENSMUST00000108289	6	4	100	0	0	0	0	4	1	10.18	1.881
ENST00000597595	7	ENSMUST00000135686	6	4	100	0	0	0	0	4	1	10.18	1.881
ENST00000253054	7	ENSMUST00000108292	7	4	80	0	0	1	20	5	0	12	0.3057
ENST00000253054	7	ENSMUST00000078845	7	4	80	0	0	1	20	5	0	12	0.3057
ENST00000253054	7	ENSMUST00000108289	6	4	100	0	0	0	0	4	1	10.18	1.881
ENST00000253054	7	ENSMUST00000135686	6	3	75	0	0	1	25	4	1	6.953	47.48
ENST00000594700	4	ENSMUST00000135686	6	2	100	0	0	0	0	2	2	2.091	6139
ENST00000594700	4	ENSMUST00000108292	7	2	100	0	0	0	0	2	3	0.09065	4.536e+04
ENST00000594700	4	ENSMUST00000078845	7	2	100	0	0	0	0	2	3	0.09065	4.536e+04
ENST00000594700	4	ENSMUST00000108289	6	1	50	0	0	1	50	2	2	-1.687	2.683e+05
ENST00000602185	5	ENSMUST00000108289	6	3	100	0	0	0	0	3	1	7.136	39.53
ENST00000602185	5	ENSMUST00000108292	7	3	100	0	0	0	0	3	2	5.136	292.1
ENST00000602185	5	ENSMUST00000078845	7	3	100	0	0	0	0	3	2	5.136	292.1
ENST00000602185	5	ENSMUST00000135686	6	1	33.33	1	33.33	1	33.33	3	1	1.147	1.577e+04
ENST00000600322	7	ENSMUST00000108292	7	5	100	0	0	0	0	5	0	15.23	0.01211
ENST00000600322	7	ENSMUST00000078845	7	5	100	0	0	0	0	5	0	15.23	0.01211
ENST00000600322	7	ENSMUST00000108289	6	4	100	0	0	0	0	4	1	10.18	1.881
ENST00000600322	7	ENSMUST00000135686	6	4	100	0	0	0	0	4	1	10.18	1.881
ENST00000601387	6	ENSMUST00000108289	6	4	100	0	0	0	0	4	0	12.18	0.2545
ENST00000601387	6	ENSMUST00000108292	7	4	100	0	0	0	0	4	1	10.18	1.881
ENST00000601387	6	ENSMUST00000078845	7	4	100	0	0	0	0	4	1	10.18	1.881
ENST00000601387	6	ENSMUST00000135686	6	3	100	0	0	0	0	3	2	5.136	292.1
ENST00000351008	11	ENSMUST00000047005	11	7	77.78	2	22.22	0	0	9	0	24.14	1.625e-06
ENST00000351008	11	ENSMUST00000108305	10	6	75	2	25	0	0	8	1	19.1	0.0002523
ENST00000531474	2	ENSMUST00000010248	2	0	0	0	0	2	100	2	0	-2.409	5.523e+05
ENST00000531474	2	ENSMUST00000184826	4	0	0	0	0	2	100	2	2	-2.564	6.448e+05
ENST00000531474	2	ENSMUST00000184663	5	0	0	0	0	2	100	2	3	-4.528	4.598e+06
ENST00000531474	2	ENSMUST00000183939	8	0	0	0	0	2	100	2	6	-10.14	1.257e+09
ENST00000531474	2	ENSMUST00000184970	20	0	0	0	0	2	100	2	18	-34.14	3.329e+19
ENST00000527902	6	ENSMUST00000184826	4	2	50	1	25	1	25	4	2	4.809	405.2
ENST00000527902	6	ENSMUST00000184663	5	0	0	2	40	3	60	5	1	4.309	668
ENST00000527902	6	ENSMUST00000183939	8	0	0	1	16.67	5	83.33	6	2	-0.3729	7.211e+04
ENST00000527902	6	ENSMUST00000010248	2	0	0	0	0	2	100	2	4	-7.367	7.862e+07
ENST00000527902	6	ENSMUST00000010241	21	0	0	3	50	3	50	6	15	-19.24	1.128e+13
ENST00000294172	21	ENSMUST00000010241	21	18	85.71	1	4.762	2	9.524	21	0	55.43	4.193e-20
ENST00000294172	21	ENSMUST00000184970	20	16	80	2	10	2	10	20	1	44.68	1.957e-15
ENST00000294172	21	ENSMUST00000183939	8	6	75	0	0	2	25	8	13	-6.787	4.402e+07
ENST00000294172	21	ENSMUST00000184663	5	2	40	1	20	2	40	5	16	-25.69	7.15e+15
ENST00000294172	21	ENSMUST00000184826	4	1	25	1	25	2	50	4	17	-31.95	3.725e+18
ENST00000531131	8	ENSMUST00000183939	8	6	75	2	25	0	0	8	0	22.83	6.014e-06
ENST00000531131	8	ENSMUST00000184663 3(68)+4(1)	4	1	25	1	25	2	50	4	4	-5.757	1.572e+07
ENST00000531131	8	ENSMUST00000184970	20	6	75	0	0	2	25	8	12	-6.138	2.301e+07
ENST00000531131	8	ENSMUST00000010241	21	6	75	0	0	2	25	8	13	-8.1	1.637e+08
ENST00000531131	8	ENSMUST00000184826	4	0	0	1	25	3	75	4	4	-10	1.099e+09
ENST00000533671	5	ENSMUST00000184663	5	0	0	0	0	4	100	4	2	0.3433	3.523e+04
ENST00000533671	5	ENSMUST00000184826	4	0	0	0	0	4	100	4	1	-0.2544	6.405e+04
ENST00000533671	5	ENSMUST00000183939	8	0	0	1	20	4	80	5	3	-1.379	1.972e+05
ENST00000533671	5	ENSMUST00000010248	2	0	0	0	0	2	100	2	3	-7.018	5.546e+07
ENST00000533671	5	ENSMUST00000184970	20	1	20	3	60	1	20	5	15	-20.04	2.502e+13
ENST00000531709	20	ENSMUST00000184970	20	16	80	2	10	2	10	20	0	50.24	7.56e-18
ENST00000531709	20	ENSMUST00000010241	21	16	80	1	5	3	15	20	1	45.99	5.287e-16
ENST00000531709	20	ENSMUST00000183939	8	6	75	0	0	2	25	8	12	-5.95	1.906e+07
ENST00000531709	20	ENSMUST00000184663	5	1	20	1	20	3	60	5	15	-27.21	3.248e+16
ENST00000531709	20	ENSMUST00000184826	4	1	25	0	0	3	75	4	16	-30.74	1.109e+18
ENST00000532297	22	ENSMUST00000010241	21	18	85.71	2	9.524	1	4.762	21	1	53.23	3.804e-19
ENST00000532297	22	ENSMUST00000184970	20	16	80	1	5	3	15	20	2	40.64	1.116e-13
ENST00000532297	22	ENSMUST00000183939	8	6	75	1	12.5	1	12.5	8	14	-6.649	3.834e+07
ENST00000532297	22	ENSMUST00000184663	5	2	40	1	20	2	40	5	17	-27.69	5.283e+16
ENST00000532297	22	ENSMUST00000184826	4	1	25	1	25	2	50	4	18	-33.7	2.141e+19
ENST00000530875	20	ENSMUST00000010241	21	16	84.21	1	5.263	2	10.53	19	3	43.37	7.255e-15
ENST00000530875	20	ENSMUST00000184970	20	14	77.78	2	11.11	2	11.11	18	4	33.61	1.255e-10
ENST00000530875	20	ENSMUST00000183939	8	6	75	0	0	2	25	8	12	-5.478	1.188e+07
ENST00000530875	20	ENSMUST00000184663	5	2	40	1	20	2	40	5	15	-18.65	6.27e+12
ENST00000530875	20	ENSMUST00000184826	4	0	0	1	25	3	75	4	16	-26.63	1.821e+16
ENST00000328945	3	ENSMUST00000037955	3	1	100	0	0	0	0	1	0	3.045	2363
ENST00000328945	3	ENSMUST00000173522	3	1	100	0	0	0	0	1	0	3.045	2363
ENST00000328945	3	ENSMUST00000174450	4	1	100	0	0	0	0	1	1	1.045	1.746e+04
ENST00000532128	4	ENSMUST00000174450	4	0	0	0	0	2	100	2	0	1.201	1.494e+04
ENST00000532128	4	ENSMUST00000037955	3	1	100	0	0	0	0	1	1	1.045	1.746e+04
ENST00000532128	4	ENSMUST00000173522	3	1	100	0	0	0	0	1	1	1.045	1.746e+04
ENST00000423938	4	ENSMUST00000115116	4	0	0	1	50	1	50	2	0	-0.7686	1.071e+05
ENST00000423938	4	ENSMUST00000041123	4	0	0	1	50	1	50	2	0	-0.7686	1.071e+05
ENST00000447234	4	ENSMUST00000115116	4	1	50	0	0	1	50	2	0	1.723	8869
ENST00000447234	4	ENSMUST00000041123	4	1	50	0	0	1	50	2	0	1.723	8869
ENST00000320736	5	ENSMUST00000115116	4	1	50	0	0	1	50	2	1	-0.3763	7.235e+04
ENST00000320736	5	ENSMUST00000041123	4	1	50	0	0	1	50	2	1	-0.3763	7.235e+04
ENST00000436408	4	ENSMUST00000115116	4	1	50	0	0	1	50	2	0	1.723	8869
ENST00000436408	4	ENSMUST00000041123	4	1	50	0	0	1	50	2	0	1.723	8869
ENST00000445522	3	ENSMUST00000115116	4	1	100	0	0	0	0	1	1	1.045	1.746e+04
ENST00000445522	3	ENSMUST00000041123	4	1	100	0	0	0	0	1	1	1.045	1.746e+04
ENST00000504553	4	ENSMUST00000020576	6	2	100	0	0	0	0	2	2	2.091	6139
ENST00000510664	7	ENSMUST00000020576	6	2	50	0	0	2	50	4	1	1.474	1.138e+04
ENST00000393929	8	ENSMUST00000020576	6	3	75	1	25	0	0	4	2	6.549	71.1
ENST00000340828	7	ENSMUST00000020576	6	3	75	1	25	0	0	4	1	8.549	9.622
ENST00000512163	6	ENSMUST00000020576	6	3	100	0	0	0	0	3	2	5.136	292.1
