Query = geneByGene/org2/ENSMUSG00000027519.rf
Exons file = geneByGene/org1/ENSG00000124209.rf
Frequency file = geneByGene/org2/ENSMUSG00000027519.rf.freq
-mc = 3	local = false
-ss = 1	-es = 1
-B = 5	 -b = 5Opening gap = -2	Continuing gap = -1
Similarity = 12

QID	QEXN	GID	GEXN	EX_M	EX_M%	QEX_M	QEX_M%	O_M	O_M%	TOT_M	GAP	SCORE	EVALUE
ENSMUST00000123339	6	ENST00000581806	5	3	100	0	0	0	0	3	1	9.08	9.084
ENSMUST00000123339	6	ENST00000578190	5	3	100	0	0	0	0	3	1	9.08	9.084
ENSMUST00000123339	6	ENST00000581697	6	3	100	0	0	0	0	3	2	7.08	67.12
ENSMUST00000129585	7	ENST00000577922	7	4	80	1	20	0	0	5	0	23.46	5.171e-06
ENSMUST00000129585	7	ENST00000581697	6	4	100	0	0	0	0	4	1	14.14	0.05753
ENSMUST00000129585	7	ENST00000584279	5	3	100	0	0	0	0	3	2	11.04	1.279
ENSMUST00000129585	7	ENST00000581806	5	3	100	0	0	0	0	3	2	7.08	67.12
ENSMUST00000129585	7	ENST00000578190	5	3	100	0	0	0	0	3	2	7.08	67.12
ENSMUST00000021062	13	ENST00000578804	13	11	100	0	0	0	0	11	0	33.5	2.256e-10
ENSMUST00000021062	13	ENST00000225792	13	11	100	0	0	0	0	11	0	33.5	2.256e-10
ENSMUST00000021062	13	ENST00000450599	12	8	80	0	0	2	20	10	1	20.77	7.619e-05
ENSMUST00000021062	13	ENST00000581697	6	4	100	0	0	0	0	4	7	-1.819	4.914e+05
ENSMUST00000021062	13	ENST00000577922	7	4	100	0	0	0	0	4	8	-3.819	3.631e+06
ENSMUST00000144544	2	ENST00000432796	2	0	0	0	0	2	100	2	0	-2.278	7.78e+05
ENSMUST00000144544	2	ENST00000249440	3	0	0	0	0	2	100	2	1	-3.924	4.036e+06
ENSMUST00000144544	2	ENST00000410016	3	0	0	0	0	2	100	2	1	-4.311	5.939e+06
ENSMUST00000111983	3	ENST00000410016	3	0	0	1	33.33	2	66.67	3	0	1.974	1.107e+04
ENSMUST00000111983	3	ENST00000249440	3	0	0	1	33.33	2	66.67	3	0	1.948	1.137e+04
ENSMUST00000111983	3	ENST00000432796	2	0	0	0	0	2	100	2	1	-3.107	1.782e+06
ENSMUST00000111982	3	ENST00000410016	3	0	0	2	66.67	1	33.33	3	0	6.608	107.6
ENSMUST00000111982	3	ENST00000249440	3	0	0	2	66.67	1	33.33	3	0	4.212	1181
ENSMUST00000111982	3	ENST00000432796	2	0	0	0	0	2	100	2	1	-3.025	1.641e+06
ENSMUST00000140666	2	ENST00000432796	2	0	0	0	0	2	100	2	0	-0.9703	2.104e+05
ENSMUST00000140666	2	ENST00000410016	3	0	0	0	0	2	100	2	1	-1.179	2.592e+05
ENSMUST00000140666	2	ENST00000249440	3	0	0	0	0	2	100	2	1	-1.179	2.593e+05
ENSMUST00000047830	3	ENST00000249440	3	0	0	3	100	0	0	3	0	6.265	151.5
ENSMUST00000047830	3	ENST00000410016	3	0	0	2	66.67	1	33.33	3	0	4.008	1448
ENSMUST00000047830	3	ENST00000432796	2	0	0	0	0	2	100	2	1	-2.367	8.502e+05
ENSMUST00000057784	12	ENST00000522656	12	8	80	2	20	0	0	10	0	44.88	2.57e-15
ENSMUST00000057784	12	ENST00000494857	13	8	80	2	20	0	0	10	1	42.88	1.899e-14
ENSMUST00000057784	12	ENST00000398090	12	9	90	1	10	0	0	10	0	28.3	4.091e-08
ENSMUST00000057784	12	ENST00000004531	12	8	80	2	20	0	0	10	0	26.67	2.093e-07
ENSMUST00000057784	12	ENST00000470360	14	9	90	1	10	0	0	10	2	24.3	2.234e-06
ENSMUST00000118432	11	ENST00000522656	12	8	88.89	1	11.11	0	0	9	1	40.34	2.422e-13
ENSMUST00000118432	11	ENST00000494857	13	8	88.89	1	11.11	0	0	9	2	38.34	1.79e-12
ENSMUST00000118432	11	ENST00000398090	12	9	100	0	0	0	0	9	1	25.41	7.363e-07
ENSMUST00000118432	11	ENST00000004531	12	8	88.89	1	11.11	0	0	9	1	23.78	3.767e-06
ENSMUST00000118432	11	ENST00000470360	14	9	100	0	0	0	0	9	3	21.41	4.02e-05
ENSMUST00000141505	2	ENST00000522656	12	0	0	0	0	2	100	2	10	-19.96	3.715e+13
ENSMUST00000141505	2	ENST00000398090	12	0	0	0	0	2	100	2	10	-20.22	4.801e+13
ENSMUST00000141505	2	ENST00000004531	12	0	0	0	0	2	100	2	10	-20.22	4.801e+13
ENSMUST00000141505	2	ENST00000494857	13	1	50	0	0	1	50	2	11	-20.34	5.446e+13
ENSMUST00000141505	2	ENST00000470360	14	1	50	0	0	1	50	2	12	-22.36	4.079e+14
ENSMUST00000117077	12	ENST00000522656	12	9	90	1	10	0	0	10	0	46.51	5.024e-16
ENSMUST00000117077	12	ENST00000494857	13	9	90	1	10	0	0	10	1	44.51	3.712e-15
ENSMUST00000117077	12	ENST00000004531	12	9	90	1	10	0	0	10	0	28.3	4.091e-08
ENSMUST00000117077	12	ENST00000398090	12	8	80	2	20	0	0	10	0	26.67	2.093e-07
ENSMUST00000117077	12	ENST00000470360	14	8	80	2	20	0	0	10	2	22.67	1.143e-05
ENSMUST00000098816	12	ENST00000522656	12	9	90	1	10	0	0	10	0	46.51	5.024e-16
ENSMUST00000098816	12	ENST00000494857	13	9	90	1	10	0	0	10	1	44.51	3.712e-15
ENSMUST00000098816	12	ENST00000004531	12	9	90	1	10	0	0	10	0	28.3	4.091e-08
ENSMUST00000098816	12	ENST00000398090	12	8	80	2	20	0	0	10	0	26.67	2.093e-07
ENSMUST00000098816	12	ENST00000470360	14	8	80	2	20	0	0	10	2	22.67	1.143e-05
ENSMUST00000109423	8	ENST00000407236	8	4	66.67	2	33.33	0	0	6	0	24.94	1.172e-06
ENSMUST00000109423	8	ENST00000262735	8	4	66.67	2	33.33	0	0	6	0	24.51	1.8e-06
ENSMUST00000109423	8	ENST00000402126	7	5	100	0	0	0	0	5	1	22.44	1.429e-05
ENSMUST00000109423	8	ENST00000420804	4	0	0	2	100	0	0	2	4	-3.227	2.009e+06
ENSMUST00000109423	8	ENST00000415785	4	0	0	1	50	1	50	2	4	-6.891	7.84e+07
ENSMUST00000057979	8	ENST00000407236	8	4	66.67	2	33.33	0	0	6	0	24.94	1.172e-06
ENSMUST00000057979	8	ENST00000262735	8	4	66.67	2	33.33	0	0	6	0	24.51	1.8e-06
ENSMUST00000057979	8	ENST00000402126	7	5	100	0	0	0	0	5	1	22.44	1.429e-05
ENSMUST00000057979	8	ENST00000420804	4	0	0	2	100	0	0	2	4	-3.227	2.009e+06
ENSMUST00000057979	8	ENST00000415785	4	0	0	1	50	1	50	2	4	-6.891	7.84e+07
ENSMUST00000109422	8	ENST00000407236	8	4	66.67	2	33.33	0	0	6	0	24.94	1.172e-06
ENSMUST00000109422	8	ENST00000262735	8	4	66.67	2	33.33	0	0	6	0	24.51	1.8e-06
ENSMUST00000109422	8	ENST00000402126	7	5	100	0	0	0	0	5	1	22.44	1.429e-05
ENSMUST00000109422	8	ENST00000420804	4	0	0	2	100	0	0	2	4	-3.227	2.009e+06
ENSMUST00000109422	8	ENST00000415785	4	0	0	1	50	1	50	2	4	-6.891	7.84e+07
ENSMUST00000043152	19	ENST00000261708	19	16	84.21	1	5.263	2	10.53	19	0	49.53	2.472e-17
ENSMUST00000043152	19	ENST00000581012	5	1	20	2	40	2	40	5	14	-24.31	2.865e+15
ENSMUST00000043152	19	ENST00000579459	2	1	50	0	0	1	50	2	17	-30.73	1.776e+18
ENSMUST00000108241	20	ENST00000261708	19	16	84.21	1	5.263	2	10.53	19	1	46.38	5.763e-16
ENSMUST00000108241	20	ENST00000581012	5	1	20	2	40	2	40	5	15	-25.65	1.095e+16
ENSMUST00000108241 17(66)+18(72)+19(204)	18	ENST00000579459	2	1	50	1	50	0	0	2	16	-27.54	7.291e+16
ENSMUST00000062161	16	ENST00000455884	14	7	58.33	3	25	2	16.67	12	2	21.05	5.732e-05
ENSMUST00000062161	16	ENST00000511883	8	4	66.67	1	16.67	1	16.67	6	8	-2.891	1.435e+06
ENSMUST00000062161	16	ENST00000515278	7	2	40	1	20	2	40	5	9	-11.5	7.838e+09
ENSMUST00000062161	16	ENST00000512886	5	1	33.33	2	66.67	0	0	3	11	-16.36	1.016e+12
ENSMUST00000086722	15	ENST00000455884	14	7	58.33	3	25	2	16.67	12	1	23.05	7.757e-06
ENSMUST00000086722	15	ENST00000511883	8	4	66.67	1	16.67	1	16.67	6	7	-1.128	2.463e+05
ENSMUST00000086722	15	ENST00000515278	7	2	50	2	50	0	0	4	10	-11.31	6.54e+09
ENSMUST00000086722	15	ENST00000512886	5	1	33.33	2	66.67	0	0	3	10	-14.36	1.374e+11
ENSMUST00000112249	47	ENST00000350061	48	43	95.56	2	4.444	0	0	45	1	129.8	0
ENSMUST00000112249	47	ENST00000422281	46	42	95.45	2	4.545	0	0	44	1	126.7	0
ENSMUST00000112249	47	ENST00000288139	49	43	95.56	2	4.444	0	0	45	2	125.8	0
ENSMUST00000112249	47	ENST00000481478	43	34	85	3	7.5	3	7.5	40	6	83.9	2.914e-32
ENSMUST00000112249	47	ENST00000481085	7	4	80	1	20	0	0	5	40	-66.62	6.8e+33
ENSMUST00000112250	47	ENST00000350061	48	43	95.56	2	4.444	0	0	45	1	129.8	0
ENSMUST00000112250	47	ENST00000422281	46	42	95.45	2	4.545	0	0	44	1	126.7	0
ENSMUST00000112250	47	ENST00000288139	49	43	95.56	2	4.444	0	0	45	2	125.8	0
ENSMUST00000112250	47	ENST00000481478	43	34	85	3	7.5	3	7.5	40	6	83.9	2.914e-32
ENSMUST00000112250	47	ENST00000481085	7	4	80	1	20	0	0	5	40	-66.62	6.8e+33
ENSMUST00000173957	7	ENST00000521857	13	5	100	0	0	0	0	5	6	3.227	3164
ENSMUST00000173957	7	ENST00000180173	14	5	100	0	0	0	0	5	7	1.227	2.338e+04
ENSMUST00000173487	9	ENST00000521857	13	7	100	0	0	0	0	7	4	13.32	0.1312
ENSMUST00000173487	9	ENST00000180173	14	7	100	0	0	0	0	7	5	11.32	0.9694
ENSMUST00000174205	12	ENST00000521857	13	10	100	0	0	0	0	10	1	28.45	3.503e-08
ENSMUST00000174205	12	ENST00000180173	14	10	100	0	0	0	0	10	2	26.45	2.589e-07
ENSMUST00000048898	14	ENST00000180173	14	12	100	0	0	0	0	12	0	36.54	1.073e-11
ENSMUST00000048898	14	ENST00000521857	13	11	100	0	0	0	0	11	1	31.5	1.667e-09
ENSMUST00000106095	3	ENST00000368592	3	1	100	0	0	0	0	1	0	3.045	3793
ENSMUST00000102925	9	ENST00000409858	9	7	100	0	0	0	0	7	0	21.32	4.401e-05
ENSMUST00000102925	9	ENST00000360271	7	5	100	0	0	0	0	5	2	11.23	1.061
ENSMUST00000026210	9	ENST00000370418	9	7	100	0	0	0	0	7	0	21.32	4.401e-05
ENSMUST00000026210	9	ENST00000441382	5	3	100	0	0	0	0	3	4	1.136	2.56e+04
ENSMUST00000102815	28	ENST00000523189	28	26	100	0	0	0	0	26	0	79.18	3.272e-30
ENSMUST00000102815	28	ENST00000616486	15	10	76.92	1	7.692	2	15.38	13	13	-8.488	3.869e+08
ENSMUST00000102815	28	ENST00000522734	5	3	100	0	0	0	0	3	23	-36.86	8.154e+20
ENSMUST00000102815	28	ENST00000519944	4	2	100	0	0	0	0	2	24	-41.91	1.266e+23
ENSMUST00000147751	7	ENST00000522734	5	0	0	0	0	3	100	3	2	0.1549	6.827e+04
ENSMUST00000147751	7	ENST00000519944	4	2	100	0	0	0	0	2	3	0.09065	7.281e+04
ENSMUST00000147751	7	ENST00000616486	15	0	0	1	20	4	80	5	8	-9.474	1.038e+09
ENSMUST00000147751	7	ENST00000523189	28	5	100	0	0	0	0	5	21	-16.91	1.758e+12
ENSMUST00000037522	12	ENST00000523189	28	10	100	0	0	0	0	10	16	-1.547	3.744e+05
ENSMUST00000037522	12	ENST00000522734	5	3	100	0	0	0	0	3	7	-4.864	1.033e+07
ENSMUST00000037522	12	ENST00000616486	15	0	0	4	40	6	60	10	3	-7.579	1.559e+08
ENSMUST00000037522	12	ENST00000519944	4	2	100	0	0	0	0	2	8	-9.909	1.604e+09
ENSMUST00000093192	5	ENST00000377365	4	1	50	0	0	1	50	2	1	-0.3549	1.137e+05
ENSMUST00000165963	4	ENST00000377365	4	1	50	0	0	1	50	2	0	3.262	3054
ENSMUST00000023457	10	ENST00000323460	10	7	87.5	0	0	1	12.5	8	0	21.33	4.346e-05
ENSMUST00000023457	10	ENST00000419026	9	7	100	0	0	0	0	7	1	19.32	0.0003252
ENSMUST00000023457	10	ENST00000445299	9	6	85.71	0	0	1	14.29	7	1	16.28	0.006749
ENSMUST00000023457	10	ENST00000434433	4	0	0	2	100	0	0	2	6	-9.384	9.487e+08
ENSMUST00000023457	10	ENST00000448068	3	1	100	0	0	0	0	1	7	-10.95	4.561e+09
ENSMUST00000129900	6	ENST00000445299	9	4	100	0	0	0	0	4	3	13.16	0.1528
ENSMUST00000129900	6	ENST00000323460	10	4	100	0	0	0	0	4	4	11.16	1.129
ENSMUST00000129900	6	ENST00000419026	9	4	100	0	0	0	0	4	3	6.181	164.8
ENSMUST00000129900	6	ENST00000434433	4	0	0	2	100	0	0	2	2	-2.1	6.512e+05
ENSMUST00000129900	6	ENST00000448068	3	0	0	1	100	0	0	1	3	-4.587	7.828e+06
ENSMUST00000166004	26	ENST00000262811	27	22	91.67	1	4.167	1	4.167	24	1	65.57	2.66e-24
ENSMUST00000028259	16	ENST00000263642	16	12	75	2	12.5	2	12.5	16	0	38.35	1.76e-12
ENSMUST00000028259	16	ENST00000421365	2	0	0	0	0	2	100	2	14	-28.94	2.957e+17
ENSMUST00000112459	15	ENST00000263642	16	11	73.33	2	13.33	2	13.33	15	1	32.25	7.835e-10
ENSMUST00000112459	15	ENST00000421365	2	0	0	0	0	2	100	2	13	-26.96	4.094e+16
ENSMUST00000107494	15	ENST00000245564	14	9	75	2	16.67	1	8.333	12	1	26.39	2.757e-07
ENSMUST00000107494 3(75)+4(63)	14	ENST00000368341	13	8	80	1	10	1	10	10	3	19.1	0.0004053
ENSMUST00000107494	15	ENST00000462250	3	1	100	0	0	0	0	1	12	-20.95	1.005e+14
ENSMUST00000126245	14	ENST00000245564	14	10	83.33	1	8.333	1	8.333	12	0	30.23	5.909e-09
ENSMUST00000126245 3(75)+4(63)	13	ENST00000368341	13	9	90	0	0	1	10	10	2	22.94	8.688e-06
ENSMUST00000126245	14	ENST00000462250	3	1	100	0	0	0	0	1	11	-18.95	1.36e+13
ENSMUST00000121219	14	ENST00000417257	14	12	100	0	0	0	0	12	0	36.54	1.073e-11
ENSMUST00000121219	14	ENST00000402883	15	12	100	0	0	0	0	12	1	34.54	7.931e-11
ENSMUST00000121219	14	ENST00000484674	16	11	91.67	0	0	1	8.333	12	2	29.66	1.05e-08
ENSMUST00000121219	14	ENST00000449926	14	11	100	0	0	0	0	11	2	29.5	1.232e-08
ENSMUST00000121219	14	ENST00000618556	14	10	100	0	0	0	0	10	4	22.45	1.413e-05
ENSMUST00000138157	15	ENST00000402883	15	13	100	0	0	0	0	13	0	39.59	5.107e-13
ENSMUST00000138157	15	ENST00000417257	14	12	100	0	0	0	0	12	1	34.54	7.931e-11
ENSMUST00000138157	15	ENST00000449926	14	12	100	0	0	0	0	12	1	34.54	7.931e-11
ENSMUST00000138157	15	ENST00000484674	16	12	92.31	0	0	1	7.692	13	1	33.7	1.838e-10
ENSMUST00000138157	15	ENST00000618556	14	10	100	0	0	0	0	10	5	20.45	0.0001044
ENSMUST00000133898	13	ENST00000449926	14	11	100	0	0	0	0	11	1	31.5	1.667e-09
ENSMUST00000133898	13	ENST00000402883	15	11	100	0	0	0	0	11	2	29.5	1.232e-08
ENSMUST00000133898	13	ENST00000484674	16	10	90.91	0	0	1	9.091	11	3	24.61	1.63e-06
ENSMUST00000133898	13	ENST00000417257	14	10	100	0	0	0	0	10	3	24.45	1.913e-06
ENSMUST00000133898	13	ENST00000618556	14	9	100	0	0	0	0	9	5	17.41	0.002195
ENSMUST00000110592	14	ENST00000417257	14	12	100	0	0	0	0	12	0	36.54	1.073e-11
ENSMUST00000110592	14	ENST00000402883	15	12	100	0	0	0	0	12	1	34.54	7.931e-11
ENSMUST00000110592	14	ENST00000484674	16	11	91.67	0	0	1	8.333	12	2	29.66	1.05e-08
ENSMUST00000110592	14	ENST00000449926	14	11	100	0	0	0	0	11	2	29.5	1.232e-08
ENSMUST00000110592	14	ENST00000618556	14	10	100	0	0	0	0	10	4	22.45	1.413e-05
ENSMUST00000131092	6	ENST00000558108	7	0	0	1	25	3	75	4	1	1.781	1.344e+04
ENSMUST00000131092	6	ENST00000449926	14	0	0	1	25	3	75	4	8	-9.942	1.656e+09
ENSMUST00000131092	6	ENST00000402883	15	3	100	0	0	0	0	3	11	-12.86	3.078e+10
ENSMUST00000131092	6	ENST00000618556	14	0	0	3	75	1	25	4	8	-14.83	2.207e+11
ENSMUST00000131092	6	ENST00000484674	16	3	100	0	0	0	0	3	12	-14.86	2.275e+11
ENSMUST00000110593	15	ENST00000402883	15	13	100	0	0	0	0	13	0	39.59	5.107e-13
ENSMUST00000110593	15	ENST00000417257	14	12	100	0	0	0	0	12	1	34.54	7.931e-11
ENSMUST00000110593	15	ENST00000449926	14	12	100	0	0	0	0	12	1	34.54	7.931e-11
ENSMUST00000110593	15	ENST00000484674	16	12	92.31	0	0	1	7.692	13	1	33.7	1.838e-10
ENSMUST00000110593	15	ENST00000618556	14	10	100	0	0	0	0	10	5	20.45	0.0001044
ENSMUST00000155570	15	ENST00000402883	15	13	100	0	0	0	0	13	0	39.59	5.107e-13
ENSMUST00000155570	15	ENST00000417257	14	12	100	0	0	0	0	12	1	34.54	7.931e-11
ENSMUST00000155570	15	ENST00000449926	14	12	100	0	0	0	0	12	1	34.54	7.931e-11
ENSMUST00000155570	15	ENST00000484674	16	12	92.31	0	0	1	7.692	13	1	33.7	1.838e-10
ENSMUST00000155570	15	ENST00000618556	14	10	100	0	0	0	0	10	5	20.45	0.0001044
ENSMUST00000028511	10	ENST00000249442	10	8	100	0	0	0	0	8	0	38.91	1.012e-12
ENSMUST00000028511	10	ENST00000452865	10	7	87.5	0	0	1	12.5	8	0	34.87	5.711e-11
ENSMUST00000028511	10	ENST00000443241	7	5	100	0	0	0	0	5	3	18.44	0.0007804
ENSMUST00000035055	19	ENST00000360240	19	13	76.47	3	17.65	1	5.882	17	0	40.26	2.624e-13
ENSMUST00000035055	19	ENST00000426837	21	13	76.47	3	17.65	1	5.882	17	2	34.26	1.059e-10
ENSMUST00000035055	19	ENST00000395734	18	12	75	3	18.75	1	6.25	16	1	34.21	1.108e-10
ENSMUST00000035055	19	ENST00000429422	10	7	87.5	1	12.5	0	0	8	9	10.11	3.237
ENSMUST00000035055	19	ENST00000335271	9	7	100	0	0	0	0	7	10	2.973	4078
ENSMUST00000199461	7	ENST00000429422	10	5	100	0	0	0	0	5	3	9.227	7.843
ENSMUST00000199461	7	ENST00000335271	9	4	100	0	0	0	0	4	4	7.493	44.42
ENSMUST00000199461	7	ENST00000420772	8	3	75	0	0	1	25	4	3	2.404	7204
ENSMUST00000199461	7	ENST00000423088	6	0	0	1	25	3	75	4	1	1.703	1.451e+04
ENSMUST00000199461	7	ENST00000383736	7	0	0	0	0	5	100	5	0	0.2976	5.919e+04
ENSMUST00000164930	11	ENST00000429422	10	7	87.5	1	12.5	0	0	8	1	20.21	0.0001335
ENSMUST00000164930	11	ENST00000335271	9	7	100	0	0	0	0	7	2	18.97	0.0004589
ENSMUST00000164930	11	ENST00000420772	8	6	100	0	0	0	0	6	3	12.27	0.3732
ENSMUST00000164930	11	ENST00000383736	7	3	60	1	20	1	20	5	4	10.25	2.812
ENSMUST00000164930	11	ENST00000360240	19	8	88.89	1	11.11	0	0	9	8	9.253	7.641
ENSMUST00000199161	6	ENST00000429422	10	2	50	1	25	1	25	4	4	6.165	167.5
ENSMUST00000199161	6	ENST00000420772	8	2	66.67	1	33.33	0	0	3	4	-0.4964	1.31e+05
ENSMUST00000199161	6	ENST00000383736	7	0	0	0	0	4	100	4	1	-0.8393	1.845e+05
ENSMUST00000199161	6	ENST00000423088	6	0	0	1	25	3	75	4	0	-1.234	2.737e+05
ENSMUST00000199161	6	ENST00000633710	6	0	0	0	0	4	100	4	0	-2.289	7.861e+05
ENSMUST00000165876	19	ENST00000360240	19	13	76.47	3	17.65	1	5.882	17	0	40.26	2.624e-13
ENSMUST00000165876	19	ENST00000426837	21	13	76.47	3	17.65	1	5.882	17	2	34.26	1.059e-10
ENSMUST00000165876	19	ENST00000395734	18	12	75	3	18.75	1	6.25	16	1	34.21	1.108e-10
ENSMUST00000165876	19	ENST00000429422	10	7	87.5	1	12.5	0	0	8	9	10.11	3.237
ENSMUST00000165876	19	ENST00000335271	9	7	100	0	0	0	0	7	10	2.973	4078
ENSMUST00000163190	9	ENST00000429422	10	3	50	2	33.33	1	16.67	6	3	16.91	0.003625
ENSMUST00000163190	9	ENST00000383736	7	4	80	1	20	0	0	5	2	9.071	9.159
ENSMUST00000163190	9	ENST00000335271	9	3	60	1	20	1	20	5	4	8.112	23.92
ENSMUST00000163190	9	ENST00000420772	8	2	40	1	20	2	40	5	3	0.4261	5.206e+04
ENSMUST00000163190	9	ENST00000423088	6	0	0	2	50	2	50	4	3	-4.252	5.597e+06
ENSMUST00000198511	5	ENST00000420772	8	3	100	0	0	0	0	3	3	3.136	3464
ENSMUST00000198511	5	ENST00000335271	9	3	100	0	0	0	0	3	4	1.136	2.56e+04
ENSMUST00000198511	5	ENST00000429422	10	2	66.67	0	0	1	33.33	3	5	0.7355	3.821e+04
ENSMUST00000198511	5	ENST00000423088	6	0	0	1	33.33	2	66.67	3	1	-0.4197	1.213e+05
ENSMUST00000198511	5	ENST00000439356	4	0	0	0	0	2	100	2	1	-3.034	1.656e+06
ENSMUST00000199985	2	ENST00000468075	3	0	0	0	0	2	100	2	1	-1.406	3.252e+05
ENSMUST00000199985	2	ENST00000434267	4	0	0	0	0	2	100	2	2	-3.767	3.447e+06
ENSMUST00000199985	2	ENST00000439356	4	0	0	0	0	2	100	2	2	-4.119	4.903e+06
ENSMUST00000199985	2	ENST00000423088	6	0	0	0	0	2	100	2	4	-6.419	4.889e+07
ENSMUST00000199985	2	ENST00000633710	6	0	0	1	50	1	50	2	4	-7.256	1.129e+08
ENSMUST00000163979	11	ENST00000335271	9	6	85.71	0	0	1	14.29	7	2	18.29	0.0009083
ENSMUST00000163979	11	ENST00000429422	10	6	85.71	1	14.29	0	0	7	3	13.16	0.1532
ENSMUST00000163979	11	ENST00000360240	19	8	88.89	1	11.11	0	0	9	8	9.253	7.641
ENSMUST00000163979	11	ENST00000420772	8	5	83.33	0	0	1	16.67	6	3	7.99	27.02
ENSMUST00000163979	11	ENST00000426837	21	8	88.89	1	11.11	0	0	9	10	5.253	417.2
ENSMUST00000200480	4	ENST00000468075	3	0	0	0	0	1	100	1	1	-1.148	2.513e+05
ENSMUST00000200480	4	ENST00000423088	6	0	0	1	50	1	50	2	2	-2.183	7.073e+05
ENSMUST00000200480	4	ENST00000439356	4	0	0	0	0	2	100	2	0	-2.521	9.915e+05
ENSMUST00000200480	4	ENST00000434267	4	0	0	0	0	2	100	2	0	-2.521	9.915e+05
ENSMUST00000200480	4	ENST00000383736	7	0	0	2	100	0	0	2	3	-2.884	1.426e+06
ENSMUST00000199498	10	ENST00000429422	10	7	87.5	1	12.5	0	0	8	0	22.21	1.807e-05
ENSMUST00000199498	10	ENST00000335271	9	6	100	0	0	0	0	6	3	17.24	0.002599
ENSMUST00000199498	10	ENST00000383736	7	3	60	1	20	1	20	5	3	12.25	0.3806
ENSMUST00000199498	10	ENST00000420772	8	5	100	0	0	0	0	5	4	7.227	57.95
ENSMUST00000199498	10	ENST00000360240	19	7	87.5	1	12.5	0	0	8	9	4.207	1187
ENSMUST00000199548	7	ENST00000335271	9	5	100	0	0	0	0	5	2	11.23	1.061
ENSMUST00000199548	7	ENST00000420772	8	4	80	0	0	1	20	5	1	9.449	6.278
ENSMUST00000199548	7	ENST00000429422	10	4	100	0	0	0	0	4	5	2.181	9000
ENSMUST00000199548	7	ENST00000423088	6	0	0	1	25	3	75	4	1	1.62	1.577e+04
ENSMUST00000199548	7	ENST00000383736	7	0	0	0	0	5	100	5	0	0.9704	3.021e+04
ENSMUST00000169851	4	ENST00000439356	4	2	100	0	0	0	0	2	0	6.091	180.5
ENSMUST00000169851	4	ENST00000434267	4	2	100	0	0	0	0	2	0	6.091	180.5
ENSMUST00000169851	4	ENST00000423088	6	2	100	0	0	0	0	2	2	5.402	359.4
ENSMUST00000169851	4	ENST00000633710	6	2	100	0	0	0	0	2	2	3.746	1882
ENSMUST00000169851	4	ENST00000468075	3	1	100	0	0	0	0	1	1	2.701	5352
ENSMUST00000027748	5	ENST00000367558	5	2	66.67	1	33.33	0	0	3	0	7.504	43.93
ENSMUST00000099992	20	ENST00000286063	20	18	100	0	0	0	0	18	0	54.82	1.245e-19
ENSMUST00000099992	20	ENST00000358450	21	18	100	0	0	0	0	18	1	51.82	2.502e-18
ENSMUST00000099992	20	ENST00000409504	20	17	100	0	0	0	0	17	2	45.77	1.056e-15
ENSMUST00000099992	20	ENST00000389683	17	15	100	0	0	0	0	15	3	36.68	9.369e-12
ENSMUST00000099992	20	ENST00000433879	14	12	100	0	0	0	0	12	6	24.54	1.747e-06
ENSMUST00000124825	2	ENST00000436700	5	0	0	1	50	1	50	2	3	-1.772	4.691e+05
ENSMUST00000124825	2	ENST00000433879	14	0	0	1	50	1	50	2	12	-21.07	1.122e+14
ENSMUST00000124825	2	ENST00000389683	17	0	0	1	50	1	50	2	15	-29.73	6.513e+17
ENSMUST00000124825	2	ENST00000409504	20	0	0	1	50	1	50	2	18	-35.73	2.628e+20
ENSMUST00000124825	2	ENST00000286063	20	0	0	1	50	1	50	2	18	-35.73	2.631e+20
ENSMUST00000144892	15	ENST00000433879	14	12	100	0	0	0	0	12	1	56.86	1.609e-20
ENSMUST00000144892	15	ENST00000409504	20	13	100	0	0	0	0	13	5	24.59	1.67e-06
ENSMUST00000144892	15	ENST00000286063	20	13	100	0	0	0	0	13	5	24.59	1.67e-06
ENSMUST00000144892	15	ENST00000389683	17	12	100	0	0	0	0	12	4	24.54	1.747e-06
ENSMUST00000144892	15	ENST00000358450	21	13	100	0	0	0	0	13	6	21.59	3.353e-05
ENSMUST00000144177	14	ENST00000396623	14	11	91.67	1	8.333	0	0	12	0	56.78	1.747e-20
ENSMUST00000144177	14	ENST00000415254	15	11	91.67	1	8.333	0	0	12	1	49.16	3.548e-17
ENSMUST00000144177	14	ENST00000523113	5	2	66.67	1	33.33	0	0	3	9	-9.003	6.476e+08
ENSMUST00000165980	4	ENST00000338380	4	1	50	1	50	0	0	2	0	4.458	923.3
ENSMUST00000109367	4	ENST00000338380	4	1	50	1	50	0	0	2	0	4.458	923.3
ENSMUST00000167427	3	ENST00000338380	4	0	0	0	0	1	100	1	1	-3.302	2.166e+06
ENSMUST00000037798	10	ENST00000261892	10	5	62.5	1	12.5	2	25	8	0	14.13	0.05832
ENSMUST00000037798	10	ENST00000339868	9	4	57.14	1	14.29	2	28.57	7	1	9.083	9.057
ENSMUST00000037798	10	ENST00000399033	8	4	66.67	1	16.67	1	16.67	6	2	8.242	21
ENSMUST00000037798	10	ENST00000546330	8	4	66.67	1	16.67	1	16.67	6	2	8.242	21
ENSMUST00000037798	10	ENST00000537259	12	4	50	1	12.5	3	37.5	8	2	6.074	183.6
